sample_id,ACVD,AS,BPA,CL,IBD,IGT,T2D,CI,HC,FL,ME,SC
SAMD00115016,0.025804463125976795,0.0020126072757651707,0.0039454099821746884,0.5782295733952636,0.05156408232545831,0.002809488749386448,0.017487833989457691,0.0014354066985645933,0.28384053978326257,0.016354386797338402,0.016253049982614863,0.0002631578947368421
SAMD00115017,0.0091529296726665151,0.00041666666666666664,0.0016111111111111109,0.054850263964310281,0.016442114220937078,0.011669062075097547,0.049696594970740193,0.0078978937728937711,0.82189812098145953,0.017949387585761936,0.0080587121212121211,0.00035714285714285714
SAMD00115019,0.00049043062200956932,0,0.0065030218244984698,0.031092462841259775,0.0086617191932594415,0.012750728575689875,0.0089479607295009766,0,0.92616896443433316,0.0016798245614035087,0.0027406015037593984,0.00096428571428571418
SAMD00115021,0.0019624819624819625,0,0,0.96110308830316582,0.0017302489177489179,0,0.001746031746031746,0,0.030631563891045311,0.0023720397249809015,0.00045454545454545455,0
SAMD00115022,0,0,0,0.0025238095238095237,0.019125093538212738,0,0,0,0.97835109693797762,0,0,0
SAMD00115023,0,0,0,0,0.014958173770673771,0.00055555555555555556,0,0,0.9844862706737707,0,0,0
SAMD00115024,0.0032761007267586217,0.0062881398572188028,0.0011818181818181819,0.053906705567655887,0.14788823575375437,0.032479012122470188,0.011560110533601245,0.0008968531468531468,0.73532364733313382,0.0019094474153297681,0.0052899293614060063,0
SAMD00115027,0.012244000882158776,0.00045454545454545455,0,0.72454567720291407,0.032533091723378094,0.00087121212121212129,0.0096041535820560603,0,0.16973491013630329,0.04203820964896815,0.0079741992484639538,0
SAMD00115028,0.0058153325432737206,0.0047023593236828537,0.0088282390854759266,0.29597636208820416,0.017624095847393061,0.0067473124098124089,0.0056655497280497279,0.0022378787878787878,0.63700758265642143,0.014436954196474318,0.00095833333333333328,0
SAMD00115029,0.0023791486291486288,0,0,0.96827498585006344,0.0019385822510822512,0,0.001746031746031746,0,0.024458042967524393,0.00074866310160427805,0.00045454545454545455,0
SAMD00115030,0.0019246031746031744,0,0,0.96796205082756936,0.0019385822510822512,0,0.00069047619047619057,0,0.026859287556268981,0.00062500000000000001,0,0
SAMD00115031,0,0,0,0.98891572623712709,0,0,0.00033333333333333332,0,0.0098318227824806762,0.00091911764705882363,0,0
SAMD00115032,0.019200428957007906,0.0465538540332254,0,0.030639441540833045,0.0063750148844963087,0.035429649920008639,0.024573607345115954,0,0.83444116757051989,0.0019791666666666664,0.00049516908212560379,0.00031250000000000001
SAMD00115034,0.00045454545454545455,0,0,0.98604766456024195,0,0,0.001746031746031746,0,0.010957640592122016,0.00079411764705882351,0,0
SAMD00115035,0.00045454545454545455,0,0,0.97475916058056156,0,0,0.001746031746031746,0,0.021122767948425842,0.0019174942704354469,0,0
